id,category,en,zh,note_zh,note_en
8956,1000字,dance,"跳舞,舞蹈","n.舞会；跳舞；舞蹈；舞步<br>vi.跳舞；手舞足蹈<br>vt.跳舞；使跳跃<br><br><i>1</i>. The girls are making up for the <em><em>dance</em></em>.<br>女孩子们为了参加舞会正在化装。<br><i>2</i>. We have fixed up a date for the <em><em>dance</em></em>.<br>我们己经定好了舞会的日期。<br><i>3</i>. May I ask you for a <em><em>dance</em></em>, Lily?<br>莉莉,我可以请你跳舞吗?<br><i>4</i>. Her whole life has been given to the study of <em><em>dance</em></em>.<br>她一生献身于研究舞蹈。<br><i>5</i>. The waves <em><em>dance</em></em>d in the sunlight.<br>波浪在阳光下跳舞。<br><i>6</i>. He <em><em>dance</em></em>d a waltz tonight.<br>他今晚跳了华尔兹舞。<br>",
8957,1000字,dangerous,危險的;不安全的;招致危險的[+to-v],"
<span class='g b'>Define <span class='k'>dangerous</span> :</span><span class='p'> ['deɪndʒərəs]</span><br><div id=""e"">adj.危险的；不安全的</div><br><div class=""t"">例句与用法:</div><div id=""s""><i>1</i>. It is <em><em>dangerous</em></em> to walk on thin ice in a lake.<br>在湖中薄冰上行走是很危险的。<br><i>2</i>. Dangerous driving should be severely punished.<br>危险驾驶应受严惩。<br><i>3</i>. It is <em><em>dangerous</em></em> for you to stay here.<br>你呆在这儿不安全。<br></div><br><div class=""t"">词形变化:</div><div id=""t"">副词: <i>dangerously</i> 名词: <i>dangerousness</i> </div></div><br><div align=""center""><a href=""https://dict.cn/dangerous"" target=""_blank""><font color=gray>查看详细解释</font></a></div>",
8958,1000字,dark,暗;黑暗的,"adj.黑暗的；深色的<br>n.黑暗；暗处；深色调<br>v.使变黑；变黑<br><br><i>1</i>. It's a <em><em>dark</em></em> and moonless night.<br>这是一个黑暗无月的夜晚。<br><i>2</i>. The baby had <em><em>dark</em></em> eyes and <em><em>dark</em></em> curls.<br>那婴孩长着深色的眼睛和深色的鬈发。<br><i>3</i>. He ran against a lamp post in the <em><em>dark</em></em>.<br>在黑暗中他撞上了一根电线杆。<br><i>4</i>. Reading in the <em><em>dark</em></em> is bad for the eyes.<br>在暗处阅读封眼睛有害。<br>",
8959,1000字,date,"日期,日子","n.日期；年代；会晤时间；约会；约会对象；枣椰树；枣子<br>v.给 ... 标明日期；确定年代；过时；显老；和 ... 约会；追溯到<br><br><i>1</i>. If I pay a fee can I change the <em><em>date</em></em>?<br>如果付费,能够改机票日期吗?<br><i>2</i>. What's your card number and expiration <em><em>date</em></em>?<br>你的visa卡号码与有效日期呢?<br><i>3</i>. This vase is of an earlier <em><em>date</em></em> than that one.<br>这个花瓶的年代比那个的早.<br><i>4</i>. They made a <em><em>date</em></em> to meet soon.<br>他们约定不久见面。<br><i>5</i>. Don't forget to <em><em>date</em></em> your cheque.<br>不要忘记在支票上写上日期。<br>",
8960,1000字,daughter,女兒;養女;媳婦,n.女儿；子代<br>adj.女儿的；女儿似的<br><br><i>1</i>. Jill is my eldest <em><em>daughter</em></em>.<br>吉尔是我的长女。<br><i>2</i>. The death of their <em><em>daughter</em></em> was a cruel blow.<br>女儿的死对他们是一个残酷的打击。<br><i>3</i>. She spoke as a true <em><em>daughter</em></em> of the city.<br>她讲起话来真像来自这个城市的。<br><i>4</i>. His unkindness to his <em><em>daughter</em></em> came home to roost.<br>他对女儿的刻薄得到了恶报。<br>,
8961,1000字,day,"一天(24小時),日[C]","n.白天；一天；时代<br><br><i>1</i>. Owls sleep by <em><em>day</em></em> and work at night.<br>猫头鹰白天睡觉晚上工作。<br><i>2</i>. There will be occasional showers during the <em><em>day</em></em>.<br>白天将偶有阵雨。<br><i>3</i>. He is seldom at home during the <em><em>day</em></em>.<br>他白天很少在家。<br><i>4</i>. You can see stars by night, but not by <em><em>day</em></em>.<br>你在夜晚可以看到星星，白天却看不到。<br>",
8962,1000字,dead,死的;枯的,"adj.死的；不起作用的；无趣的；筋疲力尽的；麻木的；完全的；无效的；沉闷的；（指球）界外的<br>adv.完全地；直接地；突然地<br><br><i>1</i>. It lay there with its eyes closed, <em><em>dead</em></em> as a doornail.<br>它躺在那里眼睛闭著，确实死了。<br><i>2</i>. He has been <em><em>dead</em></em> for two years.<br>他已死了两年。<br><i>3</i>. The phone went <em><em>dead</em></em>.<br>电话打不通了。<br><i>4</i>. The battery is <em><em>dead</em></em>.<br>电瓶没电了。<br><i>5</i>. He was <em><em>dead</em></em> asleep.<br>他酣然大睡。<br>",
8963,1000字,dear,親愛的;可愛的,"adj.亲爱的；宝贵的；昂贵的<br>n.可爱的人；亲爱的人<br>adv.高价地<br>int.啊；哎呀(用以表示惊奇、害怕以及其他强烈感情)<br><br><i>1</i>. They interred their <em><em>dear</em></em> comrade in the arms.<br>他们埋葬了他们亲爱的战友。<br><i>2</i>. Dear Julia, I hope you're feeling better now.<br>亲爱的朱莉,我希望你现在感觉能好点。<br><i>3</i>. Dear young ladies--I am deeply touched by your remembrance.<br>亲爱的姑娘们，你们的纪念品使我深受感动。<br><i>4</i>. He lost everything that was <em><em>dear</em></em> to him.<br>他所珍贵的一切都损失了。<br><i>5</i>. Thank you, you are a <em><em>dear</em></em>!<br>谢谢你,你真是个好人！<br><i>6</i>. If you want to make money, buy cheap and sell <em><em>dear</em></em>.<br>要想赚钱就得贱买贵卖。<br><i>7</i>. M: Oh <em><em>dear</em></em>! Now he can't find his wallet!<br>我的天啊!现在他又找不到他的钱包了。<br>",
8964,1000字,December,十二月,n.十二月<br><br><i>1</i>. The weather in early <em>December</em> was bleak and unpleasant.<br>十二月初的天气又阴冷又难受。<br><i>2</i>. My little daughter was born in <em>December</em>.<br>我的小女儿是十二月出生的。<br><i>3</i>. <em>December</em> is the last month of the year.<br>十二月是一年的最后一个月份。<br><i>4</i>. Postal applications must be received by 12 <em>December</em>.<br>邮寄的申请书须于12月12日以前寄达。<br>,
8965,1000字,decide,決定;決意[ wh-][ to-v][ (that)],"v.决定；判断；断定<br><br><i>1</i>. That <em><em>decide</em></em>d me to leave my job.<br>那件事使我决定离职。<br><i>2</i>. A chance meeting <em><em>decide</em></em>d my career.<br>偶然的会面决定了我的事业。<br><i>3</i>. He <em><em>decide</em></em>d to get married.<br>他决定结婚。<br><i>4</i>. Don't <em><em>decide</em></em> on important matters too quickly.<br>不要过于匆忙地对重要的事情作决定。<br>",
8966,1000字,delicious,美味的;香噴噴的,adj.美味的；可口的<br><br><i>1</i>. She can produce <em><em>delicious</em></em> meal from very simple ingredients.<br>她能用简单配料烹调出美味的饭菜。<br><i>2</i>. The hunter entertained us with venison which was very <em><em>delicious</em></em>.<br>猎人拿出了非常美味的鹿肉招待我们。<br><i>3</i>. The bannock is <em><em>delicious</em></em>.<br>这种薄饼很可口。<br><i>4</i>. I like the <em><em>delicious</em></em> salad of crisp lettuce and tomatos.<br>我喜欢这种脆莴苣和番茄做的沙拉，很好吃。<br>,
8967,1000字,department store,百貨公司,百货商店；百货公司<br><br><i>1</i>. I browsed through the <em><em>department store</em></em>.<br>我在百货商店里随意看看。<br>,
8968,1000字,desk,書桌;辦公桌;寫字臺,n.书桌；服务台；柜台；部门；小台架<br><br><i>1</i>. There are three books on the <em><em>desk</em></em>.<br>书桌上有三本书。<br><i>2</i>. The speaker had a sheaf of notes on the <em><em>desk</em></em> in front of him.<br>演讲者在他面前的桌子上放着一叠笔记。<br><i>3</i>. He was rifling through her <em><em>desk</em></em> in a desperate search for the letter.<br>他拼命在她的书桌里搜寻那封信。<br><i>4</i>. This kind of <em><em>desk</em></em> can be adjusted to the height you need.<br>这种书桌的高低可以按照你的需要调节。<br>,
8969,1000字,dictionary,"字典,辭典[C]","n.字典；辞典；词典<br><br><i>1</i>. That is not, properly speaking, a <em><em>dictionary</em></em> but a grammar book.<br>严格地说，那不是一本字典，而是一本语法书。<br><i>2</i>. He is, as it were, a walking <em><em>dictionary</em></em>.<br>他可说是个活字典。<br><i>3</i>. That <em><em>dictionary</em></em> belongs to me.<br>那本字典是属于我的。<br><i>4</i>. A <em><em>dictionary</em></em> is an invaluable aid in learning a new language.<br>在学习一种新语言时,辞典是非常有用的工具。<br>",
8970,1000字,die,死[( of/from)],"v.死；枯竭；消失；渴望<br>n.骰子；印模；金属模子<br><br><i>1</i>. Nowadays many people <em><em>die</em></em> of cancer.<br>现在有很多人死于癌症。<br><i>2</i>. Many people <em><em>die</em></em> from famine in Africa.<br>在非洲许多人死于饥荒。<br><i>3</i>. My grandfather <em><em>die</em></em>d at the age of 86.<br>我爷爷在86岁时去世了。<br><i>4</i>. Flowers soon <em><em>die</em></em> if they are left without water.<br>如果不给花儿浇水,很快它们就会枯死。<br>",
8971,1000字,different,不同的[(+from/than/to)],,
8972,1000字,difficult,"(指任務)需要精力或技術的,困難的[ to-v]",adj.困难的；艰难的；(人)难对付的；不易相处的<br><br><i>1</i>. The quest for gold was <em><em>difficult</em></em>.<br>寻找金矿是很困难的。<br><i>2</i>. The child is going through a <em><em>difficult</em></em> phase.<br>那孩子正经历困难的阶段。<br><i>3</i>. She handled a <em><em>difficult</em></em> argument skilfully.<br>她巧妙地应付了一场艰难的辩论。<br><i>4</i>. She is just being <em><em>difficult</em></em>.<br>她正在闹别扭呢。<br>,
8973,1000字,dig,"掘(土);挖(洞,溝等)",v.挖；掘；翻土；探究；戳；捅<br>n.推；戳；挖掘；挖苦；<英口>住所<br><br><i>1</i>. Ten soldiers were told off to <em><em>dig</em></em> ditches.<br>十名战士被分派去挖沟。<br><i>2</i>. He was buried by an avalanche and had to be dug out.<br>他遇雪崩被埋住了，得把他挖出来。<br><i>3</i>. An old Greek statue was dug up here last month.<br>上个月在这儿挖出了一尊古希腊雕像。<br><i>4</i>. The workmen broke up the pavement to <em><em>dig</em></em> up the pipes under it.<br>工人们把柏油路刨开，把埋在下面的管子掘了出来。<br><i>5</i>. She gave me a sharp <em><em>dig</em></em> in the ribs.<br>轻轻的一戳就会使她禁不住要笑。<br>,
8974,1000字,dining room,餐廳,餐厅<br><br><i>1</i>. Their <em><em>dining room</em></em> is very spacious.<br>他们的餐厅很宽敞。<br>,
8975,1000字,dinner,晚餐;正餐[U][C],"n.晚餐；晚宴；主餐<br><br><i>1</i>. It's time for <em><em>dinner</em></em>.<br>该吃晚饭了。<br><i>2</i>. It is now his turn to set me up to a nice <em><em>dinner</em></em>.<br>现在轮到他请我吃一顿丰盛的晚餐了。<br><i>3</i>. We invite her to have Thanksgiving <em><em>dinner</em></em> with us.<br>我们邀请她和我们一起吃感恩节晚餐。<br><i>4</i>. Because my husband has gone to a stag <em><em>dinner</em></em>, I have to stay at home alone.<br>因为我丈夫去参加一个只许男人参加的宴会，我只好独自待在家里。<br>",
8976,1000字,dirty,"髒的,污穢的","adj.脏的；肮脏的；下流的；卑鄙的；腐败的；不正当的<br>v.弄脏；玷污<br><br><i>1</i>. The clothes on the floor are <em><em>dirty</em></em>.<br>地板上的那些衣物是脏的.<br><i>2</i>. The tourist complained that the room was too <em><em>dirty</em></em>.<br>游客抱怨说房间太脏了。<br><i>3</i>. The <em><em>dirty</em></em> pub is a beastly place.<br>那个肮脏的小酒馆是一个叫人恶心的地方。<br><i>4</i>. They sat drinking and telling <em><em>dirty</em></em> stories.<br>他们坐在那里，边喝酒边讲下流故事。<br><i>5</i>. You'll <em><em>dirty</em></em> your hand if you play in the dirt.<br>如果你去玩泥巴，手会弄脏。<br>",
8977,1000字,dish,"碟,盤",n.盘；碟；一道菜；菜肴；碟状物<br>vt.使成碟状；装盘<br>vi.闲谈<br><br><i>1</i>. The careless waiter dropped the <em><em>dish</em></em> onto the ground.<br>那个粗心的侍者把盘子摔到了地上。<br><i>2</i>. That <em><em>dish</em></em> is too shallow to serve soup in.<br>那只盘子太浅了，不能盛汤。<br><i>3</i>. This glass <em><em>dish</em></em> is very fragile.<br>这玻璃碟子十分易碎。<br><i>4</i>. He knows the recipe for this <em><em>dish</em></em>.<br>他知道这道菜的烹饪方法。<br><i>5</i>. She asked Mary to help her <em><em>dish</em></em> up the dinner.<br>她要玛丽帮她把菜肴分盛到盘子里。<br><i>6</i>. That salesman could really <em><em>dish</em></em> it out.<br>那个推销员确实能说会道。<br>,
8978,1000字,do,"(does, did, done)做,幹,製作;實行;完成;解答,算出","v.做；干<br>n.注意事项；<非正式>聚会；<古>事情<br><br><i>1</i>. He is <em><em>do</em></em>ing his homework.<br>他正在做他的家庭作业。<br><i>2</i>. Do what I tell you.<br>按照我告诉你的去做。<br><i>3</i>. To tell you the truth, I hate to <em><em>do</em></em> it.<br>老实告诉你,我不愿意做这事。<br><i>4</i>. He did little work that day.<br>那天他没有干什么工作。<br>",
8979,1000字,doctor,"(Dr.)醫生,醫師,大夫,博士",n.博士；医生<br>v.篡改，伪造；阉割<br><br><i>1</i>. He is a Doctor of Philosophy.<br>他是一位哲学博士。<br><i>2</i>. His illness was more serious than the <em><em>doctor</em></em> first thought.<br>他的病较医生原来以为的更严重。<br><i>3</i>. How else can the <em><em>doctor</em></em> save him?<br>医院还有别的方法可以救他吗？<br>,
8980,1000字,dog,狗,"n.狗；家伙；卑鄙的人；没用的东西<br>vt.（灾难等）缠住；跟踪<br><br><i>1</i>. The <em><em>dog</em></em> kept a vigilant guard over the house.<br>这只狗警惕地守护着这所房屋。<br><i>2</i>. He is really a lucky <em><em>dog</em></em>.<br>他真是个幸运的家伙。<br><i>3</i>. You stole my watch, you <em><em>dog</em></em>.<br>你偷了我的手表，你这个卑鄙小人<br><i>4</i>. Her career was <em><em>dog</em></em>ged by misfortunes.<br>她一生屡遭不幸.<br>",
8981,1000字,doll,"玩偶,洋娃娃",n.玩具娃娃；美貌女子；有吸引力的人<br>v.打扮<br><br><i>1</i>. My daughter has many beautiful <em><em>doll</em></em>s.<br>我女儿有许多漂亮的洋娃娃。<br><i>2</i>. She wanted very much a <em><em>doll</em></em> for Christmas.<br>她非常想要一个玩具娃娃作为圣诞节的礼物。<br><i>3</i>. My grand-daughter is a little <em><em>doll</em></em>.<br>我的孙女是个小可人儿。<br><i>4</i>. Hence with the alternating operation of the inflator the <em><em>doll</em></em> is raised or lowered to achieve an attractive effect.<br>因此，与交替运作的充气，娃娃是提高或降低要达到一个具吸引力的效果。<br><i>5</i>. She was all <em><em>doll</em></em>ed up in furs and jewels.<br>她以皮大衣和珠宝把自己打扮得漂漂亮亮。<br>,
